record_key,material,book,page,recommended,N,family,public_family,public_model_code,internal_model_code,epsilon_rms,absolute_rms,raw_epsilon_rms,raw_absolute_rms,min_im_eps,G_rho,G_rho_excess,G_class,FDTD_ready,FDTD_status,native_fit_status,selected,model_json,model_curve,fitting_grid_points,raw_database_points,fit_wl_min_um,fit_wl_max_um,n_input_points,source_output_dir,log_file,run_status,error,source_record_key
Cu_Cu_Rakic-LD,Cu,Cu,Rakic-LD,True,4,RP,RP,RP_M4,VF_RP_MS256_G075_3D_DX5,0.0014612381624183,0.0139973448268785,0.0014612381624183,0.0139973448268785,2.277838541947426,1.0000000000000009,8.881784197001252e-16,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Cu_Cu_Rakic-LD/RP_M4.json,model_curves/Cu_Cu_Rakic-LD/RP_M4.json,experimental/Cu_Cu_Rakic-LD/fitting_grid_points.json,experimental/Cu_Cu_Rakic-LD/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Cu/VISNIR_ANY_Cu_Rakic-LD_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Cu/VISNIR_ANY_Cu_Rakic-LD_0.3_1.1um/run.log,OK,,VISNIR_ANY_Cu_Rakic-LD_0.3_1.1um
GaSb_GaSb_Aspnes,GaSb,GaSb,Aspnes,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.0104279355721422,0.2498499354541266,0.0104279355721422,0.2498499354541266,3.120638514347275,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/GaSb_GaSb_Aspnes/RP_M5.json,model_curves/GaSb_GaSb_Aspnes/RP_M5.json,experimental/GaSb_GaSb_Aspnes/fitting_grid_points.json,experimental/GaSb_GaSb_Aspnes/raw_database_points.json,0.3,0.8266,265,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/GaSb/VISNIR_ANY_GaSb_Aspnes_0.3_0.8266um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/GaSb/VISNIR_ANY_GaSb_Aspnes_0.3_0.8266um/run.log,OK,,VISNIR_ANY_GaSb_Aspnes_0.3_0.8266um
MgO_MgO_Synowicki,MgO,MgO,Synowicki,True,1,RP,RP,RP_M1,VF_RP_MS256_G075_3D_DX5,2.664184885623216e-05,8.048604328305993e-05,2.664184885623216e-05,8.048604328305993e-05,5.28877496586708e-06,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/MgO_MgO_Synowicki/RP_M1.json,model_curves/MgO_MgO_Synowicki/RP_M1.json,experimental/MgO_MgO_Synowicki/fitting_grid_points.json,experimental/MgO_MgO_Synowicki/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/MgO/VISNIR_ANY_MgO_Synowicki_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/MgO/VISNIR_ANY_MgO_Synowicki_0.3_1.1um/run.log,OK,,VISNIR_ANY_MgO_Synowicki_0.3_1.1um
MoS2_MoS2_Song-13L,MoS2,MoS2,Song-13L,True,4,RP,RP,RP_M4,VF_RP_MS256_G075_3D_DX5,0.0208390802919036,0.4057036296949629,0.0208390802919036,0.4057036296949629,0.6109782576992498,1.0000000000000009,8.881784197001252e-16,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/MoS2_MoS2_Song-13L/RP_M4.json,model_curves/MoS2_MoS2_Song-13L/RP_M4.json,experimental/MoS2_MoS2_Song-13L/fitting_grid_points.json,experimental/MoS2_MoS2_Song-13L/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/MoS2/VISNIR_ANY_MoS2_Song-13L_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/MoS2/VISNIR_ANY_MoS2_Song-13L_0.3_1.1um/run.log,OK,,VISNIR_ANY_MoS2_Song-13L_0.3_1.1um
Pd_Pd_Werner-DFT,Pd,Pd,Werner-DFT,True,3,RP,RP,RP_M3,VF_RP_MS256_G075_3D_DX5,0.0103103672797782,0.183777719322292,0.0103103672797782,0.183777719322292,5.845499136309073,1.0000000000000009,8.881784197001252e-16,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Pd_Pd_Werner-DFT/RP_M3.json,model_curves/Pd_Pd_Werner-DFT/RP_M3.json,experimental/Pd_Pd_Werner-DFT/fitting_grid_points.json,experimental/Pd_Pd_Werner-DFT/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Pd/VISNIR_ANY_Pd_Werner-DFT_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Pd/VISNIR_ANY_Pd_Werner-DFT_0.3_1.1um/run.log,OK,,VISNIR_ANY_Pd_Werner-DFT_0.3_1.1um
Si_Si_Aspnes,Si,Si,Aspnes,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.0052313174777944,0.2132615580613206,0.0052313174777944,0.2132615580613206,0.0535254628119395,1.0000006839082392,6.839082391518758e-07,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Si_Si_Aspnes/RP_M5.json,model_curves/Si_Si_Aspnes/RP_M5.json,experimental/Si_Si_Aspnes/fitting_grid_points.json,experimental/Si_Si_Aspnes/raw_database_points.json,0.3,0.8266,265,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Aspnes_0.3_0.8266um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Aspnes_0.3_0.8266um/run.log,OK,,VISNIR_ANY_Si_Aspnes_0.3_0.8266um
Si_Si_Vuye-200C,Si,Si,Vuye-200C,True,4,RP,RP,RP_M4,VF_RP_MS256_G075_3D_DX5,0.0039859571099125,0.1340223170418185,0.0039859571099125,0.1340223170418185,0.0127344853766622,1.000000002440265,2.44026510110018e-09,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Si_Si_Vuye-200C/RP_M4.json,model_curves/Si_Si_Vuye-200C/RP_M4.json,experimental/Si_Si_Vuye-200C/fitting_grid_points.json,experimental/Si_Si_Vuye-200C/raw_database_points.json,0.3,0.8266,265,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Vuye-200C_0.3_0.8266um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Vuye-200C_0.3_0.8266um/run.log,OK,,VISNIR_ANY_Si_Vuye-200C_0.3_0.8266um
Ta2O5_Ta2O5_Bright-amorphous,Ta2O5,Ta2O5,Bright-amorphous,True,2,RP,RP,RP_M2,VF_RP_MS256_G075_3D_DX5,0.0171023011718578,0.0779080582175129,0.0111810059770966,0.0500622913269764,1.0011717677116397e-07,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,RESOLVED,True,models/Ta2O5_Ta2O5_Bright-amorphous/RP_M2.json,model_curves/Ta2O5_Ta2O5_Bright-amorphous/RP_M2.json,experimental/Ta2O5_Ta2O5_Bright-amorphous/fitting_grid_points.json,experimental/Ta2O5_Ta2O5_Bright-amorphous/raw_database_points.json,0.5,1.1,301,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Bright-amorphous_0.5_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Bright-amorphous_0.5_1.1um/run.log,OK,,VISNIR_ANY_Ta2O5_Bright-amorphous_0.5_1.1um
Ti_Ti_Werner,Ti,Ti,Werner,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.0088963931775458,0.1407404698427991,0.0088963931775458,0.1407404698427991,2.42173205215752,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Ti_Ti_Werner/RP_M5.json,model_curves/Ti_Ti_Werner/RP_M5.json,experimental/Ti_Ti_Werner/fitting_grid_points.json,experimental/Ti_Ti_Werner/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ti/VISNIR_ANY_Ti_Werner_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ti/VISNIR_ANY_Ti_Werner_0.3_1.1um/run.log,OK,,VISNIR_ANY_Ti_Werner_0.3_1.1um
Ag_Ag_Ciesielski,Ag,Ag,Ciesielski,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.0056079372774215,0.0107181773867452,0.0056079372774215,0.0107181773867452,0.4620821861627761,1.0000000000000002,2.220446049250313e-16,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Ag_Ag_Ciesielski/RP_M5.json,model_curves/Ag_Ag_Ciesielski/RP_M5.json,experimental/Ag_Ag_Ciesielski/fitting_grid_points.json,experimental/Ag_Ag_Ciesielski/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_Ciesielski_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_Ciesielski_0.3_1.1um/run.log,OK,,VISNIR_ANY_Ag_Ciesielski_0.3_1.1um
AlN_AlN_Beliaev1,AlN,AlN,Beliaev1,True,1,RP,RP,RP_M1,VF_RP_MS256_G075_3D_DX5,0.0003295032324273,0.0014743469097862,0.0003258093479789,0.0014570979972707,1.0000000000239845e-07,1.0000001578463396,1.5784633955462368e-07,G_STABLE,True,SELECTED_FDTD_READY,RESOLVED,True,models/AlN_AlN_Beliaev1/RP_M1.json,model_curves/AlN_AlN_Beliaev1/RP_M1.json,experimental/AlN_AlN_Beliaev1/fitting_grid_points.json,experimental/AlN_AlN_Beliaev1/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/AlN/VISNIR_ANY_AlN_Beliaev1_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/AlN/VISNIR_ANY_AlN_Beliaev1_0.3_1.1um/run.log,OK,,VISNIR_ANY_AlN_Beliaev1_0.3_1.1um
Au_Au_McPeak,Au,Au,McPeak,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.0209816497198915,0.2092401736898672,0.0209816497198915,0.2092401736898672,0.779057420048193,1.000000000000001,1.1102230246251563e-15,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Au_Au_McPeak/RP_M5.json,model_curves/Au_Au_McPeak/RP_M5.json,experimental/Au_Au_McPeak/fitting_grid_points.json,experimental/Au_Au_McPeak/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Au/VISNIR_ANY_Au_McPeak_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Au/VISNIR_ANY_Au_McPeak_0.3_1.1um/run.log,OK,,VISNIR_ANY_Au_McPeak_0.3_1.1um
C_C_Song,C,C,Song,True,2,RP,RP,RP_M2,VF_RP_MS256_G075_3D_DX5,0.0141009720840249,0.1411561584812549,0.0141009720840249,0.1411561584812549,7.252421207063572,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/C_C_Song/RP_M2.json,model_curves/C_C_Song/RP_M2.json,experimental/C_C_Song/fitting_grid_points.json,experimental/C_C_Song/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/C/VISNIR_ANY_C_Song_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/C/VISNIR_ANY_C_Song_0.3_1.1um/run.log,OK,,VISNIR_ANY_C_Song_0.3_1.1um
GaSb_GaSb_Djurisic,GaSb,GaSb,Djurisic,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.0023206347175078,0.0482181292300004,0.0023206347175078,0.0482181292300004,1.5173518335759446,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/GaSb_GaSb_Djurisic/RP_M5.json,model_curves/GaSb_GaSb_Djurisic/RP_M5.json,experimental/GaSb_GaSb_Djurisic/fitting_grid_points.json,experimental/GaSb_GaSb_Djurisic/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/GaSb/VISNIR_ANY_GaSb_Djurisic_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/GaSb/VISNIR_ANY_GaSb_Djurisic_0.3_1.1um/run.log,OK,,VISNIR_ANY_GaSb_Djurisic_0.3_1.1um
MoS2_MoS2_Song-1L,MoS2,MoS2,Song-1L,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.008090680991418,0.1387581505761524,0.008090680991418,0.1387581505761524,0.304152980638928,1.000000000000001,1.1102230246251563e-15,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/MoS2_MoS2_Song-1L/RP_M5.json,model_curves/MoS2_MoS2_Song-1L/RP_M5.json,experimental/MoS2_MoS2_Song-1L/fitting_grid_points.json,experimental/MoS2_MoS2_Song-1L/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/MoS2/VISNIR_ANY_MoS2_Song-1L_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/MoS2/VISNIR_ANY_MoS2_Song-1L_0.3_1.1um/run.log,OK,,VISNIR_ANY_MoS2_Song-1L_0.3_1.1um
Pd_Pd_Werner,Pd,Pd,Werner,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.0160841325092043,0.2759069864450121,0.0160841325092043,0.2759069864450121,2.900720082562657,1.000000000000001,1.1102230246251563e-15,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Pd_Pd_Werner/RP_M5.json,model_curves/Pd_Pd_Werner/RP_M5.json,experimental/Pd_Pd_Werner/fitting_grid_points.json,experimental/Pd_Pd_Werner/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Pd/VISNIR_ANY_Pd_Werner_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Pd/VISNIR_ANY_Pd_Werner_0.3_1.1um/run.log,OK,,VISNIR_ANY_Pd_Werner_0.3_1.1um
Si_Si_Franta-100K,Si,Si,Franta-100K,True,3,RP,RP,RP_M3,VF_RP_MS256_G075_3D_DX5,0.0033805628006671,0.1346076732718363,0.0033805628006671,0.1346076732718363,0.0028663996932456,1.0000009902969291,9.90296929126444e-07,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Si_Si_Franta-100K/RP_M3.json,model_curves/Si_Si_Franta-100K/RP_M3.json,experimental/Si_Si_Franta-100K/fitting_grid_points.json,experimental/Si_Si_Franta-100K/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Franta-100K_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Franta-100K_0.3_1.1um/run.log,OK,,VISNIR_ANY_Si_Franta-100K_0.3_1.1um
Si_Si_Vuye-20C,Si,Si,Vuye-20C,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.0049792423038924,0.1282547793280585,0.0049792423038924,0.1282547793280585,0.0229154567692303,1.0000000000000004,4.440892098500626e-16,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Si_Si_Vuye-20C/RP_M5.json,model_curves/Si_Si_Vuye-20C/RP_M5.json,experimental/Si_Si_Vuye-20C/fitting_grid_points.json,experimental/Si_Si_Vuye-20C/raw_database_points.json,0.3,0.8266,265,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Vuye-20C_0.3_0.8266um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Vuye-20C_0.3_0.8266um/run.log,OK,,VISNIR_ANY_Si_Vuye-20C_0.3_0.8266um
Ta2O5_Ta2O5_Bright-nanocrystalline,Ta2O5,Ta2O5,Bright-nanocrystalline,True,2,RP,RP,RP_M2,VF_RP_MS256_G075_3D_DX5,0.0268947576418186,0.1278430616501079,0.0135150496764434,0.0644539292397536,9.999999975025649e-08,1.000000000000002,1.9984014443252818e-15,G_STABLE,True,SELECTED_FDTD_READY,RESOLVED,True,models/Ta2O5_Ta2O5_Bright-nanocrystalline/RP_M2.json,model_curves/Ta2O5_Ta2O5_Bright-nanocrystalline/RP_M2.json,experimental/Ta2O5_Ta2O5_Bright-nanocrystalline/fitting_grid_points.json,experimental/Ta2O5_Ta2O5_Bright-nanocrystalline/raw_database_points.json,0.5,1.1,301,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Bright-nanocrystalline_0.5_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Bright-nanocrystalline_0.5_1.1um/run.log,OK,,VISNIR_ANY_Ta2O5_Bright-nanocrystalline_0.5_1.1um
W_W_Werner,W,W,Werner,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.0157571129735886,0.772072824403531,0.0157571129735886,0.772072824403531,10.191340050935093,1.000000000000001,1.1102230246251563e-15,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/W_W_Werner/RP_M5.json,model_curves/W_W_Werner/RP_M5.json,experimental/W_W_Werner/fitting_grid_points.json,experimental/W_W_Werner/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/W/VISNIR_ANY_W_Werner_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/W/VISNIR_ANY_W_Werner_0.3_1.1um/run.log,OK,,VISNIR_ANY_W_Werner_0.3_1.1um
Ag_Ag_Ferrera-298K,Ag,Ag,Ferrera-298K,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.0851261618752623,0.3307526514618185,0.0884746844769012,0.3302492128307255,9.999999406318238e-08,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,RESOLVED,True,models/Ag_Ag_Ferrera-298K/RP_M5.json,model_curves/Ag_Ag_Ferrera-298K/RP_M5.json,experimental/Ag_Ag_Ferrera-298K/fitting_grid_points.json,experimental/Ag_Ag_Ferrera-298K/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_Ferrera-298K_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_Ferrera-298K_0.3_1.1um/run.log,OK,,VISNIR_ANY_Ag_Ferrera-298K_0.3_1.1um
Au_Au_Olmon-ev,Au,Au,Olmon-ev,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.0028975723062509,0.0271367083137193,0.0028975723062509,0.0271367083137193,1.0812026128410253,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Au_Au_Olmon-ev/RP_M5.json,model_curves/Au_Au_Olmon-ev/RP_M5.json,experimental/Au_Au_Olmon-ev/fitting_grid_points.json,experimental/Au_Au_Olmon-ev/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Olmon-ev_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Olmon-ev_0.3_1.1um/run.log,OK,,VISNIR_ANY_Au_Olmon-ev_0.3_1.1um
C_C_Taylor,C,C,Taylor,True,1,RP,RP,RP_M1,VF_RP_MS256_G075_3D_DX5,1.430910279346164e-05,8.623414019920069e-05,1.4309060234608505e-05,8.623389024294936e-05,1e-07,1.0000000251574213,2.515742125730469e-08,G_STABLE,True,SELECTED_FDTD_READY,RESOLVED,True,models/C_C_Taylor/RP_M1.json,model_curves/C_C_Taylor/RP_M1.json,experimental/C_C_Taylor/fitting_grid_points.json,experimental/C_C_Taylor/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/C/VISNIR_ANY_C_Taylor_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/C/VISNIR_ANY_C_Taylor_0.3_1.1um/run.log,OK,,VISNIR_ANY_C_Taylor_0.3_1.1um
Cu_Cu_Werner-DFT,Cu,Cu,Werner-DFT,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.0566979453695157,0.5456394387362931,0.0566979453695157,0.5456394387362931,3.847856120636696,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Cu_Cu_Werner-DFT/RP_M5.json,model_curves/Cu_Cu_Werner-DFT/RP_M5.json,experimental/Cu_Cu_Werner-DFT/fitting_grid_points.json,experimental/Cu_Cu_Werner-DFT/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Cu/VISNIR_ANY_Cu_Werner-DFT_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Cu/VISNIR_ANY_Cu_Werner-DFT_0.3_1.1um/run.log,OK,,VISNIR_ANY_Cu_Werner-DFT_0.3_1.1um
